,time_index,service,rate,error_rate,duration
9600,872,API,896,0.03825190993514793,4.013634883461516
9601,872,www,896,0.03825190993514793,4.582860890804927
9602,872,Website,896,0.03825190993514793,4.596768186249849
9603,873,Product DB,877,0.015211796571183031,0.49608456612775903
9604,873,Customer DB,906,0.006360863655008225,0.17573000362977373
9605,873,Order DB,909,0.016906645068884063,0.09718934849399244
9606,873,Shipping Cost Service,971,0.004522678600231129,0.3517499809280653
9607,873,Caching Service,877,0.015211796571183031,2.7324833168628726
9608,873,Product Service,906,0.025901450068853027,3.227260901401607
9609,873,Auth Service,906,0.01170457852064922,0.6305031055101546
9610,873,Order Service,909,0.016906645068884063,0.7110255409609968
9611,873,API,906,0.05357884183689832,5.176779671625936
9612,873,www,906,0.05357884183689832,5.228275470495863
9613,873,Website,906,0.05357884183689832,5.239363425772289
9614,874,Product DB,909,0.0006474437325288594,0.36495784381907675
9615,874,Customer DB,940,0.02080273715348272,0.14717600524406643
9616,874,Order DB,921,0.01444411679228894,0.0157510752705272
9617,874,Shipping Cost Service,900,0.0133593469421552,0.3500619267867443
9618,874,Caching Service,909,0.0006474437325288594,2.58354527651963
9619,874,Product Service,940,0.034509678749673256,2.687733063583211
9620,874,Auth Service,940,0.02080273715348272,0.39727191121009325
9621,874,Order Service,921,0.024809861244179984,0.6227743119516094
9622,874,API,940,0.07804989890201497,4.236085680875043
9623,874,www,940,0.07804989890201497,4.374581174749659
9624,874,Website,940,0.07804989890201497,4.419119856777321
9625,875,Product DB,910,0.004593256176569571,0.3640020675480892
9626,875,Customer DB,895,0.005967110199510304,0.49544385629512605
9627,875,Order DB,939,0.01718090070142626,0.1888180737002399
9628,875,Shipping Cost Service,870,0.0006661692962183349,0.3476980465506737
9629,875,Caching Service,910,0.1508548774363026,2.2830171936763297
9630,875,Product Service,895,0.15648411892516867,2.675911795636728
9631,875,Auth Service,895,0.021180905558757884,0.7901204327578877
9632,875,Order Service,939,0.01718090070142626,1.051927022785293
9633,875,API,895,0.188535950368948,5.07910618877702
9634,875,www,895,0.188535950368948,5.292302802450362
9635,875,Website,895,0.188535950368948,5.503146012467427
9636,876,Product DB,880,0.006402391648710673,0.43073317164435765
9637,876,Customer DB,898,0.06445433606901711,0.6858133450920071
9638,876,Order DB,876,0.006419226233241918,0.22575660182967852
9639,876,Shipping Cost Service,905,0.010765656693532445,0.13842149425131994
9640,876,Caching Service,880,0.13526495852054038,2.1533835645392925
9641,876,Product Service,898,0.1997102882699111,2.277880538494029
9642,876,Auth Service,898,0.06445433606901711,0.8903461371537776
9643,876,Order Service,876,0.007427081197078371,0.9489331340051156
9644,876,API,898,0.2568531422153508,4.73472000825035
9645,876,www,898,0.2568531422153508,4.7987660640482614
9646,876,Website,898,0.2568531422153508,5.0228564372542674
9647,877,Product DB,884,0.002970040837410956,0.046974155522907984
9648,877,Customer DB,933,0.013204020439617709,0.04701604846223287
9649,877,Order DB,881,0.016509168382418716,0.05494459623581434
9650,877,Shipping Cost Service,911,0.006935207210285284,0.209522616385207
9651,877,Caching Service,884,0.002970040837410956,2.3078718439217383
9652,877,Product Service,933,0.022958153515416524,2.5685405056624404
9653,877,Auth Service,933,0.013204020439617709,0.34238926692283267
9654,877,Order Service,881,0.016509168382418716,0.7299575312812518
9655,877,API,933,0.05177619957840074,4.189103103552563
9656,877,www,933,0.05177619957840074,4.347001495921475
9657,877,Website,933,0.05177619957840074,4.391460061652028
9658,878,Product DB,947,0.02906893645508155,0.025580614031084983
9659,878,Customer DB,939,0.0009809273649039455,0.004778511389877996
9660,878,Order DB,916,0.0037967525415496016,0.21065589202216858
9661,878,Shipping Cost Service,855,0.005970283619614056,0.38317419519928375
9662,878,Caching Service,947,0.02906893645508155,2.1818363555653497
9663,878,Product Service,939,0.03581239695436933,2.7328638434971313
9664,878,Auth Service,939,0.014608165211317374,0.37753782208392933
9665,878,Order Service,916,0.009781614409460003,0.7742110811023368
9666,878,API,939,0.059190945951357654,4.5441226475695125
9667,878,www,939,0.059190945951357654,4.690616095590773
9668,878,Website,939,0.059190945951357654,5.148501670242694
9669,879,Product DB,891,0.007304715514586517,0.3551018576561985
9670,879,Customer DB,897,0.007282692390243581,0.002751414797968574
9671,879,Order DB,830,0.0014677589242747399,0.03277813771626249
9672,879,Shipping Cost Service,866,0.007258389220248812,0.15358182780834456
9673,879,Caching Service,891,0.14238959871745915,2.1061300950129973
9674,879,Product Service,897,0.15481484773846765,2.2899933528813814
9675,879,Auth Service,897,0.01667385720820319,0.31381235030193266
9676,879,Order Service,830,0.0024191325962100154,0.6626111498962984
9677,879,API,897,0.17091786761568872,3.798700475198148
9678,879,www,897,0.17091786761568872,3.843340939470629
9679,879,Website,897,0.17091786761568872,3.9392212782942213
9680,880,Product DB,913,0.003288044298478222,0.7303939116107969
9681,880,Customer DB,873,0.008491530676100041,0.46585936156619595
9682,880,Order DB,873,0.014355335585063396,0.38436634738091063
9683,880,Shipping Cost Service,903,0.00993199379320287,0.2094332611762634
9684,880,Caching Service,913,0.003288044298478222,2.94094595909054
9685,880,Product Service,873,0.02156693087974304,3.156472298816805
9686,880,Auth Service,873,0.008491530676100041,0.8213904243436823
9687,880,Order Service,873,0.014355335585063396,1.131336125192728
9688,880,API,873,0.04380179056534761,5.6625844003640395
9689,880,www,873,0.04380179056534761,5.743578093853909
9690,880,Website,873,0.04380179056534761,5.854265034937511
9691,881,Product DB,933,0.0006347925832732867,0.33737471389399487
9692,881,Customer DB,937,0.005278224240928678,0.2851965921828964
9693,881,Order DB,948,0.016988577861364436,0.3158875098349414
9694,881,Shipping Cost Service,854,0.00146588025831893,0.22686084846653698
9695,881,Caching Service,933,0.1583299212905827,2.1732390647983597
9696,881,Product Service,937,0.16399972004792174,2.3364639892473487
9697,881,Auth Service,937,0.005278224240928678,0.5259733636459801
9698,881,Order Service,948,0.016988577861364436,0.9883001906923734
9699,881,API,937,0.18253980909233825,4.571930939800529
9700,881,www,937,0.18253980909233825,4.6970482621128875
9701,881,Website,937,0.18253980909233825,4.9972282556430425
9702,882,Product DB,889,0.04489298366578509,0.038737104739619325
9703,882,Customer DB,860,0.06259487462936553,0.28217353830403347
9704,882,Order DB,887,0.020605480750319087,0.013723855010906387
9705,882,Shipping Cost Service,930,0.009380225366775024,0.1373835302001652
9706,882,Caching Service,889,0.11564380789758183,2.1805071871694337
9707,882,Product Service,860,0.1787761799534785,2.5144406557433365
9708,882,Auth Service,860,0.06259487462936553,0.7145730818959306
9709,882,Order Service,887,0.020605480750319087,0.6561987950339508
9710,882,API,860,0.246043081210514,4.472254110018107
9711,882,www,860,0.246043081210514,4.92686693903389
9712,882,Website,860,0.246043081210514,5.102870338255461
9713,883,Product DB,875,0.02055475769162881,0.0708269944346021
9714,883,Customer DB,909,0.0039700714782017225,0.04262998655531151
9715,883,Order DB,927,0.023418688369505714,0.10313247125758734
9716,883,Shipping Cost Service,969,0.0039419208481609735,0.22566654687571194
9717,883,Caching Service,875,0.09058268257430195,2.1831019234258977
9718,883,Product Service,909,0.09776375329619624,2.4348279673708166
9719,883,Auth Service,909,0.0039700714782017225,0.4107517339713775
9720,883,Order Service,927,0.023418688369505714,0.6780779879220675
9721,883,API,909,0.12239100079048304,4.115762319441916
9722,883,www,909,0.12239100079048304,4.161046538586261
9723,883,Website,909,0.12239100079048304,4.194090891535504
9724,884,Product DB,930,0.003811323174462245,0.06582588212343776
9725,884,Customer DB,908,0.0006647126212499774,0.10934754803642821
9726,884,Order DB,924,0.018948148272308996,0.01950744663512364
9727,884,Shipping Cost Service,936,0.015735707931621466,0.2727952668693032
9728,884,Caching Service,930,0.11724790439672284,2.1545718022690408
9729,884,Product Service,908,0.13171617666555913,2.303143978560925
9730,884,Auth Service,908,0.0032224945932092367,0.21444255883583976
9731,884,Order Service,924,0.018948148272308996,0.6889252907259041
9732,884,API,908,0.15091356954322277,3.7832728980621204
9733,884,www,908,0.15091356954322277,3.8393588557273906
9734,884,Website,908,0.15091356954322277,4.251365508237594
9735,885,Product DB,866,0.005583132812687703,0.05814919289437245
9736,885,Customer DB,953,0.02809795551593381,0.13721958633968265
9737,885,Order DB,878,0.0056773528756274795,0.008683492850131862
9738,885,Shipping Cost Service,863,0.009029537915965315,0.3200869394298227
9739,885,Caching Service,866,0.10037536175087958,2.149106770185885
9740,885,Product Service,953,0.13354792443303876,2.2508661232260905
9741,885,Auth Service,953,0.02809795551593381,0.24167684790450328
9742,885,Order Service,878,0.0056773528756274795,0.5177057286061723
9743,885,API,953,0.16267439231641645,3.585305889664676
9744,885,www,953,0.16267439231641645,3.825418052636274
9745,885,Website,953,0.16267439231641645,4.084095874757372
9746,886,Product DB,908,0.009319468695574156,0.014601853193527473
9747,886,Customer DB,897,0.006076969842885329,0.41245267069460434
9748,886,Order DB,930,0.05509413698435281,0.088322233125601
9749,886,Shipping Cost Service,900,0.002809429476552566,0.2740232905872223
9750,886,Caching Service,908,0.06356301579629432,2.1060689291796164
9751,886,Product Service,897,0.07186858115702721,2.5226524056792425
9752,886,Auth Service,897,0.006076969842885329,0.9519453141324056
9753,886,Order Service,930,0.05509413698435281,0.706186600485432
9754,886,API,897,0.1283326639095197,4.981126120850925
9755,886,www,897,0.1283326639095197,5.1255720894447245
9756,886,Website,897,0.1283326639095197,5.254275132135981
9757,887,Product DB,905,0.012793323621208582,0.006011101294241602
9758,887,Customer DB,909,0.0017571265553155964,0.055139875721096326
9759,887,Order DB,925,0.0006917396887125392,0.3529358757020775
9760,887,Shipping Cost Service,873,0.002393247866727413,0.1187081346272437
9761,887,Caching Service,905,0.10747598399394719,2.107702961895157
9762,887,Product Service,909,0.11117653956389806,2.274341701564985
9763,887,Auth Service,909,0.00331364467706402,0.21480149983688543
9764,887,Order Service,925,0.006086392531016212,1.0494973249335575
9765,887,API,909,0.11951358724545968,4.132618934663809
9766,887,www,909,0.11951358724545968,4.200530827263838
9767,887,Website,909,0.11951358724545968,4.310068119333755
9768,888,Product DB,798,0.0030287074371970354,0.010355648743843135
9769,888,Customer DB,925,0.0054644505979858414,0.7324916213896246
9770,888,Order DB,911,0.011283383176271434,0.02336698476210604
9771,888,Shipping Cost Service,904,0.0044118292983002525,0.1799340281162767
9772,888,Caching Service,798,0.10972950317999604,2.1152090718911265
9773,888,Product Service,925,0.11850060095010828,2.2274340414199756
9774,888,Auth Service,925,0.020663529430524512,0.943957369399621
9775,888,Order Service,911,0.011283383176271434,0.9851158428924482
9776,888,API,925,0.14645625964493392,4.885657140200145
9777,888,www,925,0.14645625964493392,5.010670025082044
9778,888,Website,925,0.14645625964493392,5.047248146744164
9779,889,Product DB,876,0.004903955424026326,0.21512461894119142
9780,889,Customer DB,869,0.004298900194620821,0.042514683414519694
9781,889,Order DB,913,0.006241612679830132,0.03454091991944932
9782,889,Shipping Cost Service,906,0.0015659184273375119,0.31224476012357294
9783,889,Caching Service,876,0.004903955424026326,2.350411846096362
9784,889,Product Service,869,0.010733314521949922,2.487698065857975
9785,889,Auth Service,869,0.03182633262222092,0.313848290151021
9786,889,Order Service,913,0.006241612679830132,0.636472557927245
9787,889,API,869,0.04819614910023484,4.020656857509513
9788,889,www,869,0.04819614910023484,4.3610262996224165
9789,889,Website,869,0.04819614910023484,4.466763943235627
9790,890,Product DB,913,0.020087236701167313,0.17282071331630014
9791,890,Customer DB,907,0.025735953415749416,0.2567553204190997
9792,890,Order DB,878,0.016279509310100353,0.07028820278018738
9793,890,Shipping Cost Service,929,0.004597537569799426,0.10392053562147749
9794,890,Caching Service,913,0.020087236701167313,2.275406418545399
9795,890,Product Service,907,0.049695466422869705,2.5615840678559545
9796,890,Auth Service,907,0.028243424224025395,0.5987452289169686
9797,890,Order Service,878,0.016279509310100353,0.6320985941117419
9798,890,API,907,0.09156887235406319,4.367234036102484
9799,890,www,907,0.09156887235406319,4.862452912499496
9800,890,Website,907,0.09156887235406319,4.902331180978602
9801,891,Product DB,917,0.0003401291440370122,0.13903075703641327
9802,891,Customer DB,856,0.008689975504299625,0.059276573762860246
9803,891,Order DB,889,0.02904175750905857,0.013372266668331943
9804,891,Shipping Cost Service,890,0.000880238412344726,0.2423440120338763
9805,891,Caching Service,917,0.11672328850624326,2.125764383373264
9806,891,Product Service,856,0.1251696791782302,2.3729774166265445
9807,891,Auth Service,856,0.008689975504299625,0.4037022026288323
9808,891,Order Service,889,0.02904175750905857,0.6677039863506165
9809,891,API,856,0.1579577604565826,4.000076103323412
9810,891,www,856,0.1579577604565826,4.182244365131503
9811,891,Website,856,0.1579577604565826,4.261873411065094
9812,892,Product DB,928,0.007663311614401011,0.06030512482611919
9813,892,Customer DB,913,0.0021928144160369978,0.12420913868933625
9814,892,Order DB,899,0.01041514807495576,0.08564458579021691
9815,892,Shipping Cost Service,841,0.0014096091953892014,0.38701628961794776
9816,892,Caching Service,928,0.0771703661508775,2.101167478276427
9817,892,Product Service,913,0.08049193693629353,2.4575245271615076
9818,892,Auth Service,913,0.009273513371600754,0.39433337690787884
9819,892,Order Service,899,0.01757568163989562,0.7567699140958819
9820,892,API,913,0.10503011916290206,4.225294293301834
9821,892,www,913,0.10503011916290206,4.337598584387013
9822,892,Website,913,0.10503011916290206,4.5942781371225205
9823,893,Product DB,855,0.007627338378052036,0.058212084182332105
9824,893,Customer DB,951,0.0044816413077217844,0.03830202624351777
9825,893,Order DB,886,0.007952718297085718,0.19469370309948275
9826,893,Shipping Cost Service,843,0.0012207528670586329,0.1716820395317088
9827,893,Caching Service,855,0.007627338378052036,2.265210637014588
9828,893,Product Service,951,0.01501413478785651,2.4752858072862605
9829,893,Auth Service,951,0.0044816413077217844,0.27890843217654887
9830,893,Order Service,886,0.008095048723477754,0.864105218395787
9831,893,API,951,0.027366262294364008,4.174532409558202
9832,893,www,951,0.027366262294364008,4.4317227804643675
